symbol,date,open,high,close,low,volume
000300.SH,20060630,1402.595,1408.791,1393.963,1384.991,38396745.0
000300.SH,20060629,1365.252,1395.243,1395.124,1365.252,42439201.0
000300.SH,20060628,1361.792,1366.338,1362.885,1353.633,25791657.0
000300.SH,20060627,1365.043,1368.411,1363.896,1354.088,26454734.0
000300.SH,20060626,1341.609,1363.569,1363.413,1341.609,29595920.0
000300.SH,20060623,1329.106,1340.266,1339.446,1319.506,25651644.0
000300.SH,20060622,1331.926,1341.73,1331.553,1326.146,25953157.0
000300.SH,20060621,1336.842,1347.002,1333.532,1320.411,32445479.0
000300.SH,20060620,1333.619,1341.244,1338.223,1323.784,27797058.0
000300.SH,20060619,1306.263,1341.99,1334.893,1294.904,30726258.0
000300.SH,20060616,1290.003,1318.019,1318.01,1290.003,28408032.0
000300.SH,20060615,1283.721,1300.111,1285.385,1280.501,23241302.0
000300.SH,20060614,1291.69,1291.69,1283.88,1269.516,28801661.0
000300.SH,20060613,1296.408,1312.132,1298.276,1284.62,27823031.0
000300.SH,20060612,1283.827,1308.121,1297.67,1275.399,25033331.0
000300.SH,20060609,1320.813,1329.835,1294.185,1293.046,37392623.0
000300.SH,20060608,1309.07,1331.885,1325.979,1286.899,45677509.0
000300.SH,20060607,1398.184,1398.184,1320.233,1319.698,52047647.0
000300.SH,20060606,1400.267,1413.108,1399.142,1391.895,46835278.0
000300.SH,20060605,1391.461,1403.304,1403.163,1362.723,55101819.0
000300.SH,20060602,1406.617,1411.78,1390.116,1382.004,64109162.0
000300.SH,20060601,1364.178,1403.265,1402.879,1362.936,53493453.0
000300.SH,20060531,1377.449,1386.942,1365.451,1355.007,47335883.0
000300.SH,20060530,1375.298,1384.684,1378.756,1360.548,44761027.0
000300.SH,20060529,1339.896,1366.843,1366.292,1330.628,44480011.0
000300.SH,20060526,1312.236,1331.452,1331.02,1309.46,36385665.0
000300.SH,20060525,1304.695,1316.475,1307.697,1285.728,34046436.0
000300.SH,20060524,1325.683,1351.308,1308.242,1277.332,51176632.0
000300.SH,20060523,1365.1,1365.1,1317.654,1316.549,56872388.0
000300.SH,20060522,1366.316,1387.571,1373.674,1360.348,66262172.0
000300.SH,20060519,1334.069,1371.222,1366.097,1329.317,67123869.0
000300.SH,20060518,1322.652,1340.523,1331.201,1301.109,52056363.0
000300.SH,20060517,1331.686,1356.132,1335.523,1306.871,61823287.0
000300.SH,20060516,1368.134,1387.397,1331.127,1322.136,79658170.0
000300.SH,20060515,1312.137,1352.412,1352.155,1301.797,73534005.0
000300.SH,20060512,1255.234,1296.379,1296.257,1252.677,54920331.0
000300.SH,20060511,1267.219,1294.868,1255.035,1254.348,61133725.0
000300.SH,20060510,1257.984,1273.684,1265.933,1243.472,55667043.0
000300.SH,20060509,1226.315,1252.759,1251.611,1222.679,55993861.0
000300.SH,20060508,1179.581,1218.859,1218.445,1179.581,44912821.0
000300.SH,20060428,1143.587,1173.88,1172.347,1133.193,40801858.0
000300.SH,20060427,1157.379,1159.898,1155.268,1145.26,31980451.0
000300.SH,20060426,1142.902,1162.021,1155.726,1142.074,41824301.0
000300.SH,20060425,1139.495,1149.544,1141.93,1123.099,38611125.0
000300.SH,20060424,1156.908,1160.579,1142.698,1135.751,45936219.0
000300.SH,20060421,1133.205,1152.888,1149.158,1127.648,40772910.0
000300.SH,20060420,1139.642,1142.538,1134.381,1127.09,37885651.0
000300.SH,20060419,1135.614,1140.407,1138.241,1125.204,34322898.0
000300.SH,20060418,1127.506,1135.448,1131.281,1119.271,32317223.0
000300.SH,20060417,1120.186,1129.154,1124.414,1114.527,35704548.0
000300.SH,20060414,1091.689,1118.665,1118.607,1091.673,33527962.0
000300.SH,20060413,1116.837,1122.394,1093.925,1093.508,33824146.0
000300.SH,20060412,1123.782,1123.782,1117.073,1116.149,30333845.0
000300.SH,20060411,1120.163,1126.089,1123.308,1112.007,35607520.0
000300.SH,20060410,1104.321,1118.082,1117.91,1100.69,32067520.0
000300.SH,20060407,1102.944,1105.104,1103.154,1091.894,32570860.0
000300.SH,20060406,1102.543,1109.683,1103.237,1097.316,36167049.0
000300.SH,20060405,1091.175,1100.558,1099.97,1089.549,32936914.0
000300.SH,20060404,1080.857,1089.371,1089.371,1076.198,31148757.0
000300.SH,20060403,1061.962,1079.366,1079.322,1061.962,27729761.0
000300.SH,20060331,1053.854,1061.473,1061.088,1050.222,22276190.0
000300.SH,20060330,1065.843,1067.99,1055.634,1055.137,22012494.0
000300.SH,20060329,1058.738,1074.038,1065.294,1057.678,30526345.0
000300.SH,20060328,1050.068,1056.516,1055.982,1048.636,22273999.0
000300.SH,20060327,1042.629,1050.707,1050.707,1037.076,17134070.0
000300.SH,20060324,1049.122,1051.757,1042.601,1041.231,20098237.0
000300.SH,20060323,1047.349,1049.325,1048.537,1042.825,20467885.0
000300.SH,20060322,1041.138,1047.939,1047.666,1036.706,18640575.0
000300.SH,20060321,1037.949,1047.051,1040.757,1036.235,19077662.0
000300.SH,20060320,1024.502,1037.908,1037.659,1019.647,15389912.0
000300.SH,20060317,1027.637,1029.559,1024.015,1021.081,15001924.0
000300.SH,20060316,1028.96,1029.805,1027.616,1025.523,14784339.0
000300.SH,20060315,1018.154,1028.965,1028.958,1017.081,14842068.0
000300.SH,20060314,1020.468,1021.651,1018.272,1012.112,11348030.0
000300.SH,20060313,1008.803,1020.876,1019.864,1008.513,11765911.0
000300.SH,20060310,1004.747,1011.762,1008.897,1004.688,11887983.0
000300.SH,20060309,1006.965,1010.91,1004.344,1002.196,12735099.0
000300.SH,20060308,1012.578,1014.965,1009.271,999.931,17463055.0
000300.SH,20060307,1037.928,1037.976,1014.973,1013.142,19336516.0
000300.SH,20060306,1041.659,1044.417,1038.873,1036.108,17870963.0
000300.SH,20060303,1037.988,1043.422,1041.677,1029.561,21200539.0
000300.SH,20060302,1055.858,1056.053,1038.666,1034.68,24877861.0
000300.SH,20060301,1051.759,1057.693,1056.619,1049.642,19425730.0
000300.SH,20060228,1046.713,1053.72,1053.01,1033.661,19353267.0
000300.SH,20060227,1055.947,1057.223,1047.845,1045.967,22872099.0
000300.SH,20060224,1041.97,1049.688,1049.444,1041.97,19676104.0
000300.SH,20060223,1038.253,1041.592,1041.373,1029.248,19785037.0
000300.SH,20060222,1039.649,1046.45,1037.885,1036.38,25380704.0
000300.SH,20060221,1020.977,1038.937,1038.816,1014.663,23678039.0
000300.SH,20060220,1020.74,1030.052,1021.639,1020.015,18818883.0
000300.SH,20060217,1020.063,1028.574,1020.368,1015.992,21026875.0
000300.SH,20060216,1041.665,1041.665,1020.121,1019.21,26159892.0
000300.SH,20060215,1040.332,1048.344,1041.66,1038.744,24784628.0
000300.SH,20060214,1032.645,1038.81,1038.531,1030.461,18556220.0
000300.SH,20060213,1034.381,1034.642,1031.614,1021.839,22157298.0
000300.SH,20060210,1019.416,1032.598,1032.337,1018.482,22024453.0
000300.SH,20060209,1033.192,1033.192,1019.599,1017.047,23839601.0
000300.SH,20060208,1028.445,1033.399,1033.072,1022.937,26986729.0
000300.SH,20060207,1034.678,1038.501,1029.937,1019.936,32954787.0
000300.SH,20060206,1013.425,1033.354,1033.234,1012.807,25038771.0
000300.SH,20060125,998.828,1009.648,1009.597,989.514,21800758.0
000300.SH,20060124,997.791,1006.146,999.093,993.394,24197991.0
000300.SH,20060123,993.744,997.332,996.162,989.342,22546019.0
000300.SH,20060120,991.572,994.5,993.34,987.06,26147062.0
000300.SH,20060119,985.232,992.272,991.222,978.278,26455609.0
000300.SH,20060118,964.16,984.672,983.622,963.077,20823518.0
000300.SH,20060117,959.395,965.984,964.29,952.234,16037276.0
000300.SH,20060116,977.886,977.886,961.439,960.879,20305215.0
000300.SH,20060113,985.039,988.111,978.809,973.685,22281861.0
000300.SH,20060112,972.389,984.076,983.716,968.538,21896680.0
000300.SH,20060111,977.644,983.39,973.477,963.394,26524138.0
000300.SH,20060110,975.282,978.277,978.154,964.43,22735302.0
000300.SH,20060109,971.089,976.273,975.253,966.053,24329552.0
000300.SH,20060106,961.915,975.628,970.032,956.04,30286368.0
000300.SH,20060105,943.85,959.625,959.134,942.308,27311743.0
000300.SH,20060104,926.559,941.428,941.428,926.412,21126899.0
000300.SH,20051230,933.45,933.999,923.451,921.834,15600251.0
000300.SH,20051229,921.144,932.031,932.031,921.144,17254959.0
000300.SH,20051228,919.051,920.984,920.919,915.116,12131032.0
000300.SH,20051227,922.439,922.439,919.36,916.005,12050359.0
000300.SH,20051226,916.668,925.005,922.378,916.409,15342650.0
000300.SH,20051223,908.96,915.89,915.89,908.514,11906999.0
000300.SH,20051222,902.371,909.061,908.754,900.664,8947026.0
000300.SH,20051221,907.053,910.933,903.144,902.114,10273976.0
000300.SH,20051220,902.746,907.318,907.318,899.662,10294659.0
000300.SH,20051219,902.049,904.472,902.91,898.794,9936327.0
000300.SH,20051216,895.827,902.747,902.561,894.099,11452107.0
000300.SH,20051215,898.382,904.012,896.434,895.168,16259782.0
000300.SH,20051214,888.604,899.011,898.153,884.368,13868376.0
000300.SH,20051213,887.996,889.221,889.101,880.743,10547238.0
000300.SH,20051212,887.064,890.694,888.518,884.256,10699280.0
000300.SH,20051209,873.693,887.568,887.358,871.261,12719526.0
000300.SH,20051208,874.132,877.97,874.056,870.122,10259174.0
000300.SH,20051207,865.724,873.999,873.838,865.017,9842955.0
000300.SH,20051206,858.108,867.187,866.075,855.715,10303514.0
000300.SH,20051205,869.427,869.427,859.61,858.859,10286897.0
000300.SH,20051202,872.93,875.825,869.936,866.374,8492021.0
000300.SH,20051201,873.474,877.312,873.067,870.703,7069235.0
000300.SH,20051130,870.452,873.933,873.825,866.984,8040738.0
000300.SH,20051129,879.254,879.254,871.31,870.564,8414994.0
000300.SH,20051128,883.241,886.743,880.167,877.637,9739735.0
000300.SH,20051125,881.248,884.162,884.105,877.262,13003546.0
000300.SH,20051124,875.827,885.745,881.493,874.879,14629008.0
000300.SH,20051123,868.005,876.816,876.229,866.19,9916920.0
000300.SH,20051122,883.931,883.931,869.617,869.53,10597236.0
000300.SH,20051121,882.79,886.106,883.871,880.3,10259963.0
000300.SH,20051118,862.579,886.582,882.241,862.403,17597803.0
000300.SH,20051117,863.077,865.791,862.658,859.0,8811637.0
000300.SH,20051116,855.449,863.167,863.119,847.49,9066138.0
000300.SH,20051115,862.067,867.46,856.635,853.859,8252478.0
000300.SH,20051114,864.081,864.246,862.149,858.344,6271674.0
000300.SH,20051111,861.221,867.328,864.79,857.789,9219720.0
000300.SH,20051110,878.625,878.625,862.968,862.091,10853771.0
000300.SH,20051109,881.513,884.942,879.252,878.684,11774405.0
000300.SH,20051108,876.432,881.895,881.524,870.962,10128761.0
000300.SH,20051107,877.617,877.617,877.278,870.082,7713259.0
000300.SH,20051104,873.353,878.361,878.361,869.68,9567310.0
000300.SH,20051103,882.189,885.681,874.575,872.11,12179182.0
000300.SH,20051102,873.393,884.936,882.478,873.393,13104973.0
000300.SH,20051101,875.956,875.956,872.865,862.686,10082745.0
000300.SH,20051031,866.618,878.409,876.282,866.153,10443651.0
000300.SH,20051028,875.862,880.206,867.729,859.692,11973376.0
000300.SH,20051027,873.472,879.668,875.849,869.72,11908588.0
000300.SH,20051026,892.617,892.617,875.82,873.895,12167123.0
000300.SH,20051025,905.967,905.967,894.272,893.609,11213401.0
000300.SH,20051024,905.129,908.453,906.652,900.229,9218982.0
000300.SH,20051021,899.645,907.792,904.414,897.986,11364588.0
000300.SH,20051020,898.891,900.126,899.915,889.569,12608725.0
000300.SH,20051019,902.036,907.876,898.744,897.045,11033048.0
000300.SH,20051018,897.366,903.001,902.366,895.622,11366317.0
000300.SH,20051017,903.266,903.266,897.623,892.359,10552506.0
000300.SH,20051014,916.337,917.89,904.828,902.813,10123940.0
000300.SH,20051013,923.426,926.009,916.499,916.275,10828904.0
000300.SH,20051012,920.453,926.094,923.485,917.377,12208852.0
000300.SH,20051011,906.628,919.796,919.72,904.045,7758295.0
000300.SH,20051010,917.211,917.211,907.321,906.88,7158451.0
000300.SH,20050930,916.587,918.662,917.392,913.452,9001433.0
000300.SH,20050929,904.28,915.975,915.975,904.28,11938978.0
000300.SH,20050928,903.328,910.333,903.719,901.382,8850310.0
000300.SH,20050927,918.866,921.132,904.214,903.387,11086056.0
000300.SH,20050926,915.84,919.65,918.485,913.613,8836241.0
000300.SH,20050923,921.51,927.419,916.154,914.806,11547644.0
000300.SH,20050922,942.726,942.726,923.274,914.232,18115525.0
000300.SH,20050921,961.374,961.374,944.408,943.824,18541895.0
000300.SH,20050920,971.379,971.65,961.919,957.118,18636604.0
000300.SH,20050919,967.44,971.987,971.136,964.263,14737421.0
000300.SH,20050916,969.619,970.37,967.495,964.285,13978571.0
000300.SH,20050915,970.58,970.964,969.598,965.656,16377679.0
000300.SH,20050914,964.97,970.263,970.193,961.64,19958291.0
000300.SH,20050913,949.584,963.921,963.774,948.128,16579431.0
000300.SH,20050912,949.779,952.551,949.506,945.403,11672613.0
000300.SH,20050909,955.112,959.898,949.065,946.021,16219310.0
000300.SH,20050908,954.273,958.867,955.282,947.707,22424393.0
000300.SH,20050907,934.991,952.896,952.758,932.648,19608466.0
000300.SH,20050906,953.41,956.297,936.61,934.972,21222255.0
000300.SH,20050905,949.077,952.985,952.717,944.629,17843318.0
000300.SH,20050902,945.978,947.918,947.871,941.314,18614438.0
000300.SH,20050901,928.52,944.947,944.559,926.06,22306384.0
000300.SH,20050831,915.122,928.212,927.916,911.505,14623630.0
000300.SH,20050830,916.086,920.208,914.88,912.838,12438170.0
000300.SH,20050829,928.341,928.341,917.371,913.767,15462261.0
000300.SH,20050826,930.246,930.325,928.258,921.843,15429804.0
000300.SH,20050825,930.975,933.196,930.118,920.61,16292057.0
000300.SH,20050824,923.558,935.23,930.651,923.558,15959747.0
000300.SH,20050823,931.809,931.809,923.414,915.033,15406488.0
000300.SH,20050822,923.108,933.351,931.673,919.222,16031010.0
000300.SH,20050819,918.091,927.32,923.038,910.083,22242679.0
000300.SH,20050818,954.155,956.841,920.671,919.121,31855327.0
000300.SH,20050817,943.405,953.342,953.012,930.325,21457769.0
000300.SH,20050816,955.27,959.343,945.058,939.916,23861818.0
000300.SH,20050815,937.705,954.502,954.502,936.113,20430813.0
000300.SH,20050812,954.719,959.268,938.316,933.985,29168144.0
000300.SH,20050811,940.785,953.992,953.992,939.386,27073666.0
000300.SH,20050810,933.26,940.37,940.37,926.275,21515763.0
000300.SH,20050809,926.973,933.394,933.089,919.107,19532907.0
000300.SH,20050808,926.571,933.154,927.471,923.573,21608944.0
000300.SH,20050805,904.039,923.808,923.803,903.94,19123765.0
000300.SH,20050804,907.42,909.827,904.15,901.625,14519256.0
000300.SH,20050803,905.181,919.282,909.57,903.76,25786298.0
000300.SH,20050802,892.13,903.648,903.598,888.396,14292547.0
000300.SH,20050801,887.718,897.285,891.607,885.85,11808309.0
000300.SH,20050729,889.41,892.294,888.164,883.383,13397406.0
000300.SH,20050728,893.879,900.997,890.885,888.5,20622527.0
000300.SH,20050727,876.942,894.026,894.012,876.036,20409537.0
000300.SH,20050726,856.189,880.034,876.48,856.189,21826776.0
000300.SH,20050725,858.328,860.951,856.86,854.284,11816080.0
000300.SH,20050722,847.541,867.165,859.693,842.987,21630976.0
000300.SH,20050721,842.746,843.987,843.987,835.757,8366101.0
000300.SH,20050720,835.301,844.712,842.641,832.144,8526473.0
000300.SH,20050719,831.501,840.143,835.608,829.277,7891818.0
000300.SH,20050718,839.221,840.005,832.995,829.679,8500006.0
000300.SH,20050715,849.873,854.604,841.001,837.783,8889563.0
000300.SH,20050714,844.94,856.095,849.59,843.176,9361968.0
000300.SH,20050713,850.469,851.949,846.231,841.858,9398842.0
000300.SH,20050712,821.911,854.286,851.816,818.863,14989871.0
000300.SH,20050711,837.863,850.658,824.097,822.524,8439006.0
000300.SH,20050708,842.62,842.62,829.489,827.229,7221000.0
000300.SH,20050707,841.748,848.022,844.729,839.282,5962465.0
000300.SH,20050706,850.253,854.448,842.556,838.609,6898314.0
000300.SH,20050705,853.679,856.738,849.679,845.361,7992688.0
000300.SH,20050704,855.317,856.1,855.932,842.812,8840277.0
000300.SH,20050701,875.935,875.935,859.494,858.37,10094597.0
000300.SH,20050630,897.102,897.102,878.686,876.884,10855472.0
000300.SH,20050629,906.751,907.571,898.898,898.084,10806746.0
000300.SH,20050628,913.48,913.48,903.716,901.207,10402219.0
000300.SH,20050627,904.209,920.647,916.043,904.209,16545402.0
000300.SH,20050624,892.061,898.67,898.301,888.397,8918739.0
000300.SH,20050623,900.059,904.896,893.572,892.831,9509308.0
000300.SH,20050622,894.769,901.243,900.646,891.926,10478134.0
000300.SH,20050621,906.306,906.306,896.166,894.386,12774784.0
000300.SH,20050620,881.623,906.482,906.255,872.563,18992082.0
000300.SH,20050617,883.605,888.078,880.345,876.038,14963009.0
000300.SH,20050616,866.659,879.493,879.237,861.827,11049685.0
000300.SH,20050615,881.208,881.248,866.834,865.136,11454056.0
000300.SH,20050614,895.391,905.415,883.537,882.862,14343570.0
000300.SH,20050613,894.997,900.18,892.959,877.69,15628002.0
000300.SH,20050610,911.941,911.941,894.556,889.103,22391502.0
000300.SH,20050609,907.569,925.365,912.604,895.036,33141840.0
000300.SH,20050608,848.536,908.829,905.773,844.473,32907839.0
000300.SH,20050607,841.579,858.092,837.282,835.179,13067068.0
000300.SH,20050606,816.731,839.15,838.997,807.784,9009185.0
000300.SH,20050603,816.546,823.86,818.033,807.965,7936056.0
000300.SH,20050602,835.467,835.493,818.379,812.989,9508657.0
000300.SH,20050601,855.206,857.657,837.532,836.04,7902302.0
000300.SH,20050531,856.561,863.198,855.946,853.291,7047821.0
000300.SH,20050530,847.634,858.462,855.612,842.102,6971583.0
000300.SH,20050527,855.595,864.963,849.508,848.398,7749983.0
000300.SH,20050526,867.758,872.835,857.331,854.956,6622786.0
000300.SH,20050525,867.658,876.305,868.451,861.659,7238556.0
000300.SH,20050524,861.195,871.767,868.456,855.587,9206929.0
000300.SH,20050523,880.281,880.281,863.341,862.098,7279795.0
000300.SH,20050520,883.513,891.02,882.763,879.18,7226676.0
000300.SH,20050519,882.842,888.016,884.171,871.289,8149583.0
000300.SH,20050518,881.141,890.403,883.196,871.821,7878610.0
000300.SH,20050517,873.077,888.281,881.462,868.212,8772273.0
000300.SH,20050516,885.389,885.389,875.271,869.334,8224288.0
000300.SH,20050513,883.505,898.505,887.543,875.576,11244906.0
000300.SH,20050512,899.968,900.063,885.82,883.511,10228720.0
000300.SH,20050511,911.838,917.223,901.851,900.438,9042047.0
000300.SH,20050510,905.543,913.388,913.076,892.313,10494331.0
000300.SH,20050509,934.65,937.39,909.174,909.174,8529115.0
000300.SH,20050429,940.806,942.453,932.395,929.81,11235419.0
000300.SH,20050428,923.529,945.504,942.073,914.829,14343486.0
000300.SH,20050427,938.57,938.91,926.604,925.896,10780611.0
000300.SH,20050426,928.428,939.696,937.083,924.655,11690471.0
000300.SH,20050425,935.993,935.993,930.07,920.162,11470478.0
000300.SH,20050422,942.908,947.909,939.101,934.957,10691884.0
000300.SH,20050421,948.861,955.553,943.981,938.595,9946145.0
000300.SH,20050420,964.151,964.151,950.867,946.197,8850705.0
000300.SH,20050419,962.916,968.867,965.886,957.91,9212623.0
000300.SH,20050418,970.907,970.907,963.772,958.649,8598400.0
000300.SH,20050415,982.613,982.613,974.082,971.93,10408955.0
000300.SH,20050414,1004.64,1006.416,986.975,985.578,12945710.0
000300.SH,20050413,987.95,1006.499,1000.9,987.95,16071687.0
000300.SH,20050412,993.711,993.711,978.697,978.204,10226193.0
000300.SH,20050411,1003.879,1008.735,995.421,992.773,15936066.0
000300.SH,20050408,984.665,1003.699,1003.445,979.529,14762526.0
000300.SH,20050407,975.97,1000.266,984.733,974.309,20754211.98
000300.SH,20050406,955.598,977.855,973.668,948.948,14282421.15
000300.SH,20050405,960.54,967.746,955.598,953.586,9534536.9
000300.SH,20050404,968.49,974.064,962.168,956.128,11435093.29
000300.SH,20050401,941.431,989.902,978.145,937.55,16347504.74
000300.SH,20050331,934.848,942.365,942.203,928.335,7859445.97
000300.SH,20050330,952.713,952.713,937.034,936.375,8950164.09
000300.SH,20050329,960.419,968.119,955.19,954.744,7577378.92
000300.SH,20050328,961.652,961.652,960.696,948.806,6669246.0
000300.SH,20050325,964.245,966.97,962.955,959.057,7107322.85
000300.SH,20050324,957.43,965.06,964.801,948.53,9260714.93
000300.SH,20050323,962.816,975.362,959.01,955.993,10930053.54
000300.SH,20050322,981.707,982.138,964.024,959.563,11375717.22
000300.SH,20050321,977.296,983.178,981.893,973.001,7252564.85
000300.SH,20050318,991.887,996.396,978.665,975.705,9652059.64
